,id,name,fans,性别,星座,出生日期,出生地,职业,更多外文名,更多中文名,家庭成员,imdb编号,生卒日期,去世日期
10023,1390894,邓琳漾 LinYang Deng,104,女,射手座,2006年12月18日,"中国,福建,龙岩",演员,,,,,,
10024,1390895,王海涛 Haitao Wang,15,男,双鱼座,1988年02月21日,"中国,河北,承德",演员,,,,,,
10025,1390906,杨森 Sen Yang,0,男,狮子座,1985年07月23日,,演员,,易木,,,,
10026,1390929,云千千 QianQian Yun,557,,巨蟹座,1995年07月02日,"中国,安徽,芜湖",演员,,戴芊芊(本名),,,,
10027,1390986,安德烈·科林考夫 Andrey Korenkov,1,,,,,编剧,,,,,,
10028,1390987,洛瑞·加纳 Lori Gardner,0,,,,,配音,,,,,,
10029,1390988,德文·贝利·格里芬 Devin Bailey Griffin,0,,,,,配音,,,,,,
10030,1390989,格林汉姆·豪斯蒂德 Graham Halstead,0,,,,,配音 / 演员,,,,,,
10031,1391097,周田田 Tiantian Zhou,16,,巨蟹座,1989年07月09日,湖南长沙,演员,,,,,,
10032,1391121,陆信 Xin Lu,0,,,,,编剧,,,,,,
10033,1391129,屠画 Hua Tu,127,女,双子座,1992年06月01日,,演员,,,,,,
10034,1391130,龚芳妮 Fangni Gong,34,女,巨蟹座,1994年07月07日,,演员,,,,,,
10035,1391133,脑门额尔德尼 Naomen Eerdeni,65,男,,1987年05月,"中国,内蒙古,乌拉特中旗",演员,,,,,,
10036,1391137,李巨涛 Jutao Li,9,男,,,,导演 / 编剧,,,,,,
10037,1391150,王兴元 Xingyuan Wang,0,男,,,,演员,,,,,,
10038,1391151,敖小艺 Xiaoyi Ao,6,女,,,,演员,,,,,,
10039,1391152,郑红星 Hongxing Zheng,2,男,,,,编剧,,,,,,
10040,1391174,徐飞 Fei Xu,17,男,天蝎座,1992年11月01日,,导演 / 编剧 / 演员 / 服装 / 视觉特效,,,,,,
10041,1391175,游千惠 Qianhui You,22,女,狮子座,1994年08月08日,湖北,演员,Khaleesi,,,,,
10042,1391176,向皓 Hao Xiang,35,男,白羊座,1990年04月19日,湖南长沙,演员,,,,,,
10043,1391205,卢琳 Celine Lu,33,女,,1981年10月,辽宁营口市,演员 / 其它 / 配音,,,,,,
10044,1391217,刘剑伟 Jianwei Liu,1,男,,,,演员,,,,,,
10045,1391230,叶斯琦 Siqi Ye,29,女,狮子座,1997年08月08日,"中国,福建,南平",演员,,,,,,
10046,1391235,王珞嘉 Luojia Wang,29,男,摩羯座,1995年01月05日,"中国,河南,洛阳",演员,,王俊彪(本名) / 王珞佳(曾用艺名),,,,
10047,1391252,陈立农 Leon Chan,8802,男,天秤座,2000年10月03日,"中国台湾,高雄",演员 / 音乐,Leo,超级农农(昵称),妈妈,,,
10048,1391257,韦琪 V7,29,,射手座,1989年12月12日,中国,配音 / 导演 / 演员 / 编剧,,,,,,
10049,1391304,李畅 Chang Li,16,,,,"中国,陕西,西安",美术 / 演员,,,,,,
10050,1391305,郝星棋 Xingqi Hao,76,女,,,,演员,,,,,,
10051,1391313,张家杰 Jeff Cheung,21,男,,,,副导演 / 演员 / 导演 / 剪辑 / 制片人,Jeff Cheung Ka-Kit / Ka-kit Cheung,謝夫,,,,
10052,1391351,吴潇娜 Xiaona Wu,73,女,,05月03日,,演员,,吴娜,,,,
10053,1391363,马劭楠 Shonan Ma,1,男,,,,演员,,,,,,
10054,1391370,杨欣颖 Xinying Yang,212,,天蝎座,1994年11月06日,上海,演员,,,,,,
10055,1391371,王圣 Sheng Wang,2,,金牛座,1991年4月23日,,制片人 / 制片管理 / 副导演 / 编剧,,,,,,
10056,1391374,江光煜 Guangyu Jiang,5,女,,,,编剧,,乐乐,,,,
10057,1391379,钱冬旎 Dongni Qian,184,,天蝎座,1993年11月15日,中国,演员,,,,,,
10058,1391388,骏声 Sheng Jun,14,男,双鱼座,1996年03月14日,"中国,天津",演员,,,,,,
10059,1391389,智泓 Hong Zhi,0,男,白羊座,1970年04月16日,,演员,,,,,,
10060,1391453,周航 Hang Zhou,19,男,,,,编剧 / 导演,,,,,,
10061,1391457,梁嘉艳 Casper Liang,65,女,,,,演员,Jiayan Liang,,,,,
10062,1391513,藤井树 Yanhong Sheng,46,女,,,上海,制片人 / 演员,,,,,,
10063,1391518,卢洋洋 Hanna Lu,462,女,双鱼座,1994年02月19日,"中国,山东,威海",演员,Hanna,,,,,
10064,1391601,叶不勒 Bule Ye,17,女,,,,演员,,,,,,
10065,1391650,钟伟 Wei Zhong,112,男,,,,编剧 / 制片人 / 演员 / 导演,,,,,,
10066,1391674,韩明希 Mingxi Han,4,男,射手座,1993年12月07日,"中国,江苏,南京",演员,Mingxi,明希 / 韩笑,,,,
10067,1391693,马顺洗 Shunxi Ma,4,男,,,,演员,,,,,,
10068,1391694,彭一家 Yijia Peng,7,男,,,,演员,,,,,,
10069,1391695,刘炷诗嫚 Zhushiman Liu,16,,,,,演员,,,,,,
10070,1391696,蒲浩宇 Haoyu Pu,3,,,,,演员,,,,,,
10071,1391716,孙语晨 Annie Sun,0,女,摩羯座,1994年01月16日,徐州,编剧,,阿晨，孙雨晨（本名）,,,,
10072,1391717,孙语晨 Annie Sun,15,女,摩羯座,1994年01月16日,徐州,编剧 / 导演,,孙雨晨（本名）,,,,
10073,1391718,王蕾 Lei Wang,81,女,处女座,1992年08月26日,"中国,广东,广州",演员,,,,,,
10074,1391720,刘刚 Gang Liu,2,男,射手座,1980年12月01日,"中国,云南,昭通",演员,,,,,,
10075,1391727,杨心愉 Xinyu Yang,1,,,,,编剧,,,,,,
10076,1391733,叶门,1,,,,,演员,,,,,,
10077,1391734,叶拼,1,,,,,演员,,,,,,
10078,1391735,林晓初 Xiaochu Lin,2,,,,,演员,,,,,,
10079,1391822,骆言 Yan Luo,174,女,狮子座,1995年07月23日,"中国,新疆,昌吉",演员,,,,,,
10080,1391840,拉华加 Lhapal Gyal,196,男,,1989年05月,"中国,青海,海南",导演 / 副导演 / 制片人 / 编剧,,,,,,
10081,1391851,王宇泽 Yuze Wang,9,男,天秤座,1989年10月10日,"内蒙古,呼和浩特",演员,Max Wang,,,,,
10082,1391864,董杨 Dong Yang,0,男,处女座,1998年08月27日,"中国,黑龙江,七台河",演员 / 动作捕捉,,,,,,
10083,1391875,韩越 Yue Han,39,女,,,,导演 / 编剧 / 演员,,韩悦,,,,
10084,1391897,魏龙彪,39,男,,,中国西安,导演 / 编剧,,,,,,
10085,1391914,高成岗 Chenggang Gao,8,男,,,,导演,,,,,,
10086,1391929,麻家铭 Jiaming Ma,17,男,双鱼座,1995年02月23日,"中国,黑龙江省,齐齐哈尔市",演员,,,,,,
10087,1391980,陈昊 Hao Chen,145,男,白羊座,1995年03月26日,陕西,演员 / 导演 / 编剧,,,,,,
10088,1391982,萧子墨 Eric Hsiao,106,男,摩羯座,1991年01月05日,"中国,台湾,嘉义",演员,,萧传勳 / 萧传勋,,,,
10089,1392035,孙千 Qian Sun,3606,女,白羊座,1997年04月18日,"中国,黑龙江,哈尔滨",演员,,,,,,
10090,1392037,豆艺坤 Leo,1,男,狮子座,1983年7月28日,中国.陕西.咸阳,演员,,范坤（原名）,,,,
10091,1392113,孙举亮 Juliang Sun,1,男,,,,演员,,,,,,
10092,1392205,马郁 Yu Ma,7,女,,,,编剧,,,,,,
10093,1392209,孟美岐 Meiqi Meng,5783,,天秤座,1998年10月15日,"中国,河南,洛阳",演员 / 音乐,맹미기 / MeiQi,山支大哥(昵称) / 毛毛球(昵称) / 美皮(昵称),,,,
10094,1392263,杨超越 Chaoyue Yang,13793,,狮子座,1998年07月31日,"中国,江苏,盐城",演员 / 音乐,YcY,超越妹妹(昵称) / 花(昵称),,,,
10095,1392312,黄建业 Jianye Huang,3,,,,,导演,,,,,,
10096,1392313,赵波 Bo Zhao,1,,,,,编剧,,,,,,
10097,1392314,梁恩 En Liang,11,男,天蝎座,1992年11月11日,"中国,山西",演员,,,,,,
10098,1392315,张佳熙 Jiaxi Zhang,2,女,,,,演员,,,,,,
10099,1392316,彭美凤 Mei-Feng Peng,4,女,,,,编剧,,谈谈情,,,,
10100,1392317,周汶儒 Man Yu Chow,9,男,,,,编剧,,,,,,
10101,1392319,邓加乐 Eugene Tang,6,男,,,,演员,,,,,,
10102,1392320,吴鹤谦 Hokhim Ng,2,男,,,,演员,,,,,,
10103,1392324,安恪温 Kevin R. Adams,5,男,,,,导演 / 美术 / 编剧 / 摄影 / 视觉特效,,凯文·R·亚当斯,,,,
10104,1392325,王芊 Wendy Wang,25,女,水瓶座,1990年02月14日,"中国,四川,成都",演员,,,,,,
10105,1392326,刘国光 Guoguang Liu,1,男,,,,演员,,,,,,
10106,1392327,吴洋 Yang Wu,18,,,,,演员 / 导演,,,,,,
10107,1392328,宋天湙 Tianyi Song,3,男,金牛座,1990年05月16日,中国黑龙江,演员,,,,,,
10108,1392424,刘绮玲 Qiling Liu,0,女,,,,编剧,,,,,,
10109,1392425,夏天然 Tianran Xia,1,女,,,,编剧,,,,,,
10110,1392447,尹玲 Crystal Yin,40,,天秤座,1990年10月10日,中国，北京,演员,,,,,,
10111,1392466,邓竞 Jing Deng,39,男,天蝎座,1994年11月11日,湖南长沙,演员,Chris,,,,,
10112,1392482,李运佳 Yunjia Li,4,男,,,,演员,,,,,,
10113,1392483,杨坤锐 Kunrui Yang,1,男,,,,演员,,,,,,
10114,1392489,季李 Li Ji,1,男,,,,演员,,,,,,
10115,1392548,崔守杰 Shoujie Cui,2,,,,,导演 / 编剧,,,,,,
10116,1392550,王梁双全 Liangshuangquan Wang,0,男,,,,演员,,,,,,
10117,1392567,胡里奥·索托·古尔皮德 Julio Soto Gurpide,1,男,,,,导演 / 编剧,,,,,,
10118,1392568,Jose Tatay Jose Tatay,0,,,,,编剧,,,,,,
10119,1392569,文岩,0,,,,,制片人 / 编剧,,,,,,
10120,1392570,张云龙 Yunlong Zhang,2,男,,,,配音,,,,,,
10121,1392571,杨希 Xi Yang,2,,,,,配音,,,,,,
10122,1392629,安晨芯 Milla An,66,女,摩羯座,1992年12月30日,中国台湾,演员,,,,,,
10123,1392634,李俊贤 Junxian Li,694,男,水瓶座,1990年01月31日,"中国,黑龙江,哈尔滨",演员,,李燊（本名）,,,,
10124,1392788,王继尧 Chi-yao Wang,1,男,,,,编剧,,王纪尧,,,,
10125,1392903,何索 Suo He,15,,双子座,1991年06月02日,"中国,重庆",演员,,,,,,
10126,1392925,王炳翔 Bingxiang Wang,10,男,水瓶座,1992年2月9日,"中国,辽宁,鞍山,岫岩满族自治县",演员,,,,,,
10127,1392926,张志一 Zhiyi Zhang,15,女,,,,导演 / 编剧,,,,,,
10128,1392959,赵一博 Yibo Zhao,0,,,,,配音,,,,,,
10129,1393161,易平 Ping Yi,3,,,,,演员,,,,,,
10130,1393162,龚竽溪 Yuxi Gong,61,女,双子座,1994年05月30日,,编剧 / 导演 / 美术,,,龚丽君(母),,,
10131,1393193,王宏坤 Hongkun Wang,0,,,,,编剧,,,,,,
10132,1393194,郭军浩 Junhao Guo,0,,,,,编剧,,,,,,
10133,1393211,张茗灿 Mingcan Zhang,53,,,,,演员,,,,,,
10134,1393225,郑龙 Long Zheng,80,,,,"中国,浙江,衢州",演员,Louis Zheng,,,,,
10135,1393237,闻燕 Yan Wen,1,,,,,编剧,,,,,,
10136,1393344,罗乐 Le Luo,20,,天秤座,1990年10月19日,湖南 衡阳,导演 / 编剧,,,,,,
10137,1393345,万田 Tian Wan,1,女,,,湖北,编剧,,南野小武（笔名）,,,,
10138,1393346,贾云哲 Yunzhe Jia,2,男,,,,演员,,,,,,
10139,1393347,汪世伟 Shiwei Wang,7,男,,,,演员,,,,,,
10140,1393423,陈叶玲 Yeling Chen,182,女,天秤座,1997年10月06日,"中国,安徽,合肥",演员,,,,,,
10141,1393424,马小刚 Xiaogang Ma,230,,天秤座,1986年10月08日,宁夏,导演,,,,,,
10142,1393425,海分形 Haifenxing,3,,,,,编剧,,,,,,
10143,1393514,容尔甲 Erjia Rong,2,男,,,"中国,四川,阿坝",演员,,,,,,
10144,1393655,萨梅尔·叶斯利亚莫娃 Samal Yeslyamova,120,女,处女座,1984年09月01日,哈萨克斯坦,演员,Samal Esljamova,萨玛尔·叶斯利亚莫娃 / 莎玛·耶雅莫娃 / 莎默·耶斯雅莫娃 / 萨玛尔·叶斯莉亚莫娃,,,,
10145,1393660,Zhipargul Abdilaeva,0,,,,,演员,,,,,,
10146,1393661,David Alaverdyan,0,,,,,演员,,,,,,
10147,1393662,Sergey Mazur,0,,,,,演员,,,,,,
10148,1393663,Slava Agashkin,0,,,,,演员,,,,,,
10149,1393712,魏书钧 Shujun Wei,2499,男,水瓶座,1991年02月05日,北京,导演 / 编剧 / 演员,,,,,,
10150,1393738,周优悠 Youyou Zhou,3,女,,,,编剧,,,,,,
10151,1393740,陈廖宇 Liaoyu Chen,15,男,,1971年,浙江省,导演 / 编剧,,,,,,
10152,1393743,托德·维尔德曼 Todd Wilderman,8,,,,,导演,,,,,,
10153,1393744,丹增·诺盖·特雷纳 Tenzing Norgay Trainor,10,男,,,,演员 / 配音,,,,,,
10154,1393807,杨乾 Qian Yang,4,男,,02月21日,宁夏,编剧 / 导演,,,,,,
10155,1393816,权友 Quan You,8,男,,10月06日,吉林通化,演员 / 副导演,,,,,,
10156,1393877,穆建荣 Jianrong Mu,10,男,天蝎座,1985年11月01日,,演员,,,,,,
10157,1393912,高煜浩 Yuhao Gao,0,男,,,,编剧,,,,,,
10158,1394055,方岚 Lan Fang,27,女,,,,编剧,,,,,,
10159,1394058,莫争 Zheng Mo,2,男,,,,编剧,,,,,,
10160,1394059,徐加欣 Jiaxin Xu,2,,,,,编剧,,,,,,
10161,1394087,吕姝欣,4,女,,,山东,编剧,,,,,,
10162,1394093,润土,59,男,,,云南昆明,演员,,土哥,,,,
10163,1394094,蘑菇头,61,男,双鱼座,1980年03月05日,辽宁,演员,,蘑菇 / 黄小飞（本名）,纪文君（妻）,,,
10164,1394095,毛台,76,男,巨蟹座,1975年07月02日,云南曲靖,演员,,邮光远（本名）,,,,
10165,1394096,吴妈,34,女,双子座,1958年6月7日,云南昆明,演员,,,,,,
10166,1394097,猪小明,57,男,狮子座,1991年8月14日,湖北秭归,演员,,小明,,,,
10167,1394098,王炸,54,男,白羊座,1995年4月9日,云南,演员 / 编剧 / 其它,,,,,,
10168,1394168,司雯 Wen Si,10,女,,,,演员,,,,,,
10169,1394248,牛欣炜 New,9,男,,,北京,编剧 / 演员,Samuel,牛马,,,,
10170,1394280,王正佳 Zhengjia Wang,8,男,处女座,1973年09月06日,黑龙江,演员,,,,,,
10171,1394286,赵默言 Momo,12,女,巨蟹座,1987年07月13日,"辽宁,沈阳",编剧 / 副导演,,默默,,,,
10172,1394287,李翰东 Handong Li,10,男,水瓶座,1992年01月23日,"山东,潍坊",导演 / 编剧 / 演员,,无（艺名）,,,,
10173,1394300,吕柯憬 Kejing Lü,8,男,天蝎座,1981年11月09日,,导演 / 编剧,,,,,,
10174,1394332,张跃斌 Yuebin Zhang,0,男,,,,导演 / 编剧,,,,,,
10175,1394370,汤琰 Yan Tang,1,,,,,编剧,,,,,,
10176,1394380,庞贝童 Beitong Pang,0,男,,,,演员,,,,,,
10177,1394381,曹菡 Han Cao,11,女,,,,演员,,,,,,
10178,1394425,孙虎毅,18,男,双鱼座,1986年02月21日,,导演 / 编剧 / 美术 / 摄影 / 副导演,,,,,,
10179,1394436,王梓 Zi Wang,13,,天秤座,1981年10月16日,"中国,湖南,长沙",导演 / 制片人 / 编剧,,,,,,
10180,1394438,蒋佳辰 Jiachen Jiang,69,男,天蝎座,1984年11月17日,"辽宁,沈阳",导演 / 编剧 / 剪辑 / 制片人,,,,,,
10181,1394485,石雪婧 Xuejing Shi,113,女,,1994年,"中国,湖南,怀化",演员,,,,,,
10182,1394696,王菊 Ju Wang,834,,处女座,1992年09月01日,"中国,上海",演员,Naomi,,,,,
10183,1394723,李祉萤 Zhiying Li,5,女,白羊座,1988年03月28日,,编剧,,唔明,,,,
10184,1394785,罗沐 Mu Luo,6,男,,,,导演 / 配音 / 编剧 / 制片人,,老歪(昵称),,,,
10185,1394871,谢九儿 Lindsay,95,女,处女座,1994年08月25日,"中国,云南",演员,,九儿,,,,
10186,1394903,刘智林 Zhilin Liu,4,男,狮子座,1993年08月08日,中国内蒙古自治区,编剧,NICKY,,,,,
10187,1394911,梁小凉 Xiaoliang Liang,11,女,,1985年03月,北京,演员 / 导演 / 编剧,,,梁天（父）,,,
10188,1394958,张琛 Chen Zhang,11,男,,06月26日,,演员,,,,,,
10189,1394960,赵婉娇 Wanqiao Zhao,7,女,,,,演员,,,,,,
10190,1395035,朱莉 Mengli Zhu,9,,,,,演员,,朱孟黎,,,,
10191,1395036,居亚运,0,,,,,演员,,,,,,
10192,1395116,包尔沁 Erqin Bao,3,男,天蝎座,1990年11月18日,内蒙古 呼伦贝尔,编剧 / 制片人,,,,,,
10193,1395123,王岩川 Yan Chuan Wang,16,男,,,中国,导演 / 编剧,,,,,,
10194,1395143,阎么么 Meme Yan,97,女,水瓶座,1994年02月09日,中国,配音,,,,,,
10195,1395152,菊麟 Julin Liu,129,女,天蝎座,1995年11月01日,"中国,江苏,南京",演员,,菊麟·朱莉 / 刘菊麟,,,,
10196,1395184,热依娜 Yina Re,85,女,,,,演员,,,,,,
10197,1395278,张鹤来 Helai Zhang,1,,,,,配音,,,,,,
10198,1395281,孙浩 Hao Sun,0,男,,,,演员,,,,,,
10199,1395285,严东旭 Dongxu Yan,17,男,,,"中国,广东,广州",编剧 / 导演,,,,,,
10200,1395288,吴荑 Ti Wu,6,女,,,,编剧,,,,,,
10201,1395298,张栩儿,1,,,,,配音,,,,,,
10202,1395299,刘思童 Sitong Liu,0,男,,,,配音,,,,,,
10203,1395300,陈子平 Ziping Chen,0,男,,,,配音,,,,,,
10204,1395333,赛却加 Sechok Gyal,13,男,,,"中国,青海,海南州,同德县",演员,,,,,,
10205,1395363,陈晓鸣 Xiaoming Chen,62,男,,,"中国,上海",导演 / 编剧,,,,,,
10206,1395384,樊冠乔 Guanqiao Fan,1,男,天秤座,1989年09月30日,"中国,河南,开封",编剧,,,,,,
10207,1395389,天然 Tian Ran,3,男,,,,编剧,,,,,,
10208,1395392,北峰,0,,,,,编剧,,,,,,
10209,1395393,杨子沫 Zimo Yang,0,,,,,演员,,,,,,
10210,1395394,贾小双 Xiaoshuang Jia,96,,,,,演员,,,,,,
10211,1395430,孟子荻 Zidi Meng,2,男,巨蟹座,1992年07月10日,"中国,安徽,合肥",演员,,孟欢(本名),,,,
10212,1395447,林小棠 Xiaotang Lin,4,男,,,,编剧,,林小堂,,,,
10213,1395467,张楠 Nan Zhang,3,男,,,,导演,,,,,,
10214,1395487,叶小白 Xiaobai Ye,12,男,,,,编剧,,,,,,
10215,1395516,孟瑀 Yu Meng,2,男,,,,导演 / 编剧,,,,,,
10216,1395517,木下彩音 Ayane Kinoshita,136,女,双鱼座,2000年02月21日,,演员,きのした あやね,,,,,
10217,1395519,马成龙 Chenglong Ma,11,男,水瓶座,1988年02月04日,甘肃省临夏回族自治州广河县,演员 / 其它,,穆萨,,,,
10218,1395534,潘小潘,0,,,,,演员,,,,,,
10219,1395546,关景天 Jingtian Guan,2,男,,,,编剧 / 导演,Xu Guan,关旭,,,,
10220,1395648,董云飞 Yunfei Dong,0,男,,,,演员,,,,,,
10221,1395649,万文隽 Wenjuan Wan,0,女,,,,演员,,,,,,
10222,1395650,罗丽,8,女,,,湖南,编剧,,,,,,
10223,1395651,蒋云洁 YunJie,44,女,狮子座,2003年08月08日,湖南邵阳,演员,,,,,,
10224,1395679,曲征铭 Zhengming Qu,0,男,,,,导演 / 演员,,曲征明,,,,
10225,1395688,高菲 Fei Gao,11,,,,,演员,,戈维,,,,
10226,1395708,艾莉莎·赫梅尔尼茨卡娅 Alisa Khmelnitskaya,0,女,双鱼座,1970年02月23日,"苏联,俄罗斯共和国,列宁格勒",编剧,Алиса Хмельницкая,,Gennady Ostrovsky（夫）,,,
10227,1395784,神小风 Hsiaofeng Shen,0,女,,,中国台湾,编剧,,,,,,
10228,1395844,姜秉辰 Ping-Chen Chiang,13,男,,,"中国,台湾",导演,,,,,,
10229,1396074,何政 Zheng He,23,,射手座,1992年11月25日,"中国,河北,石家庄",演员 / 导演 / 编剧,,,,,,
10230,1396134,刘冬雪 Frida Liu,21,女,,,,导演 / 编剧,,,,,,
10231,1396245,容中尔甲 Yungdrung Gyal,54,男,狮子座,1969年08月07日,中国，四川，阿坝州,演员 / 制片人,,,,,,
10232,1396262,施南 Nan Shi,95,女,,10月08日,"中国,江苏",演员,Coco,李蓝妮 / 李玲玉 / 南南(昵称),,,,
10233,1396281,沈洋 Yang Shen,222,男,水瓶座,1986年01月22日,北京,编剧,,,,,,
10234,1396288,张冠男,1,男,,1995年,"中国,黑龙江,牡丹江",编剧 / 导演,,,,,,
10235,1396291,王博 Bo Wang,2,男,,,"中国,河北",演员,,,,,,
10236,1396313,胡岳 Yue Hu,0,,,,,编剧,,,,,,
10237,1396314,洪浚嘉 Junjia Hong,778,男,处女座,1991年08月29日,"中国,香港",演员,,洪顺辉,,,,
10238,1396316,郭万超 Wanchao Guo,3,男,,,,演员,,,,,,
10239,1396317,朱晓鸣 Xiaoming Zhu,1,男,,,,演员,,,,,,
10240,1396357,吴烨 Ye Wu,32,女,,,,演员,,,,,,
10241,1396421,赵越 Yue Zhao,20,,天蝎座,1990年11月02日,,编剧,,,,,,
10242,1396457,阿尔贝托·兰切洛蒂 Alberto Lancellotti,28,男,天蝎座,1988年11月04日,Rome,演员,,大龙,,,,
10243,1396506,韩昊霖 Haolin Han,3543,男,天秤座,2009年09月28日,"中国,浙江,余姚",演员,,乾乾,,,,
10244,1396524,谭盐盐 Yanyan Tan,232,女,处女座,1995年08月28日,"中国,广东,汕头",演员,,,,,,
10245,1396533,朱娅 Ya Zhu,114,女,天蝎座,1995年11月18日,"中国,福建,厦门",演员,,,,,,
10246,1396534,王胜利 Shengli Wang,12,男,金牛座,1978年05月14日,"中国,黑龙江,哈尔滨",演员,,,,,,
10247,1396540,于书瑶 Shuyao Yu,79,女,狮子座,2011年08月12日,"中国,北京",演员,,,,,,
10248,1396542,王奕丁 Yiding Wang,22,,射手座,1981年12月20日,"中国,吉林",导演,,,,,,
10249,1396549,聂春申 Chunshen Nie,3,男,,,,副导演 / 演员 / 其它 / 导演,,,,,12月30日 至 2011年01月12日,
10250,1396552,张铭益 Mingyi Zhang,13,,,,,演员,,,,,,
10251,1396553,龚子涵 Zihan Gong,32,男,天蝎座,2005年10月28日,浙江 宁波,演员,,,,,,
10252,1396554,周拉多杰 Druklha Dorje,23,男,,,,演员,,,,,,
10253,1396594,苑盈 Ying Fan,2,女,,,,演员,,,,,,
10254,1396595,贾石 Shi Jia,1,男,,,,演员,,,,,,
10255,1396596,谈梓聿 Ziyu Tan,2,女,,,,演员,,,,,,
10256,1396597,叶伟青 Felix Ip,1,,,,,导演,,,,,,
10257,1396598,王以立 Paul Wang,1,,,,,导演,,,,,,
10258,1396605,王建飞 Jianfei Wang,3,男,,,甘肃,演员,,,,,,
10259,1396606,马亚楠 Yanan Ma,41,女,,,,演员,,,,,,
10260,1396608,余治华 Zhihua Yu,0,男,,,陕西,导演 / 演员,,,,,,
10261,1396637,赵起 Qi Zhao,12,男,,,,导演 / 演员 / 制片人,,,,,,
10262,1396683,赵珈萱 Yihan Zhao,42,女,水瓶座,1997年02月07日,"中国,辽宁,沈阳",演员,,赵一涵 / 妞妞 / 球球,赵本山(父) / 马丽娟(母) / 赵一楠(兄),,,
10263,1396684,黄启航 Qihang Huang,2,,,,,演员,,,,,,
10264,1396685,龚婉怡 Wanyi Gong,181,女,天蝎座,1997年11月01日,"中国,广东,广州",演员,winnie,婉婉（昵称） / 饭五婉（昵称）,,,,
10265,1396686,张艺舰 Yijian Zhang,9,,,,,演员,,,,,,
10266,1396687,朱拉拉 Lala Zhu,2,男,,10月08日,,演员,,,,,,
10267,1396695,韩荣声 Rongsheng Han,10,男,,,,导演 / 编剧 / 剪辑,,,,,,
10268,1396696,金瑞 Jin Rui,7,男,,,,导演 / 编剧,,,,,,
10269,1396714,范洪涛 Hongtao Fan,3,男,,,,演员,,,,,,
10270,1396715,张琳 Lin Zhang,8,女,白羊座,2008年04月06日,"中国,广东,梅州",演员,,,,,,
10271,1396716,黄宝龙 Baolong Huang,2,男,,,,演员,,,,,,
10272,1396717,温正邦 Zhengbang Wen,1,男,,,,演员,,,,,,
10273,1396718,古玉枫 Yufeng Gu,3,男,,,,演员,,,,,,
10274,1396764,姚学 Edgar Yao,14,男,白羊座,1989年04月05日,"中国,安徽,淮南",导演 / 编剧,,,,,,
10275,1396783,冯一平 Yiping Feng,22,,双鱼座,1983年02月28日,中国,编剧 / 导演,,,,,,
10276,1396821,黄德吉 Deji Huang,2,男,,,,导演 / 副导演 / 其它,,,,,,
10277,1396822,贝鲁平 Luping Bei,0,男,,,,编剧,,,,,,
10278,1396823,杨晓林 Xiaolin Yang,1,男,,,,编剧,,,,,,
10279,1396824,陈佑宁 Youning Chen,4,男,巨蟹座,1983年06月26日,,演员,,陈又宁,,,,
10280,1396828,孙露菲 Lufei Sun,2,女,,,,演员 / 其它,,,,,,
10281,1396866,胡永涛 Angelo Hu,13,,天秤座,1995年10月19日,,演员,,,,,,
10282,1396871,张博 Bo Zhang,8,男,天蝎座,1988年11月17日,"中国,四川,成都",导演 / 其它,,,,,,
10283,1396872,黎兆钧 Kenneth Lai,12,,,,,导演 / 编剧,Lai Siu Kwan,,,,,
10284,1396874,施柏林 Paul Sze,6,男,,,,导演 / 编剧,Sze Pak Lam,文濤,,,,
10285,1396875,刘永泰 Wing Tai Lau,4,男,,,,导演 / 编剧 / 制片管理 / 副导演,,七條,,,,
10286,1396885,朱耕佑 Gengyou Zhu,53,,狮子座,2009年08月08日,甘肃,演员,,,,,,
10287,1396886,段喆卿 Zheqing Duan,4,男,,,,编剧,,,,,,
10288,1396908,侯晓 Xiao Hou,19,男,,06月25日,北京,演员 / 编剧,,,,,,
10289,1396925,张小磊 Xiaolei Zhang,4,男,,,,导演 / 制片人 / 编剧,,,,,,
10290,1396966,赵英博 Yingbo Zhao,394,,狮子座,1997年08月21日,"中国,山东,烟台",演员,,巴拉根(昵称),,,,
10291,1396975,蒋君君 Junjun Jiang,0,,,,,导演,,,,,,
10292,1396976,徐晓 Xiao Xu,2,,,,,编剧 / 导演,,,,,,
